# num_genetical 30
74 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
75 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
76 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
77 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
78 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
79 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
80 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
81 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
82 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
83 ; 797.0 ; [ 7.66699448  7.80098571 22.88819328  9.41014429 22.11290589 25.93906176  6.72617478 26.10671884]
84 ; 797.0 ; [ 7.66699448  7.80098571 22.88819328  9.41014429 22.11290589 25.93906176  6.72617478 26.10671884]
85 ; 797.0 ; [ 7.66699448  7.80098571 22.88819328  9.41014429 22.11290589 25.93906176  6.72617478 26.10671884]
86 ; 797.0 ; [ 7.66699448  7.80098571 22.88819328  9.41014429 22.11290589 25.93906176  6.72617478 26.10671884]
87 ; 797.0 ; [ 7.66699448  7.80098571 22.88819328  9.41014429 22.11290589 25.93906176  6.72617478 26.10671884]
88 ; 802.0 ; [ 7.88924983  5.07133484 23.23368015  7.38163816 21.97606703 20.58779553  9.88655061 24.10523285]
89 ; 802.0 ; [ 7.88924983  5.07133484 23.23368015  7.38163816 21.97606703 20.58779553  9.88655061 24.10523285]
90 ; 802.0 ; [ 7.88924983  5.07133484 23.23368015  7.38163816 21.97606703 20.58779553  9.88655061 24.10523285]
